;;Female Adults Held in Prisons, Penal Institutions or Correctional Institutions;;;;;;;;;;;;;;;;;;;;;;;;;;;
Definitions:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 “Persons Held in Prisons, Penal Institutions or Correctional Institutions” means persons held in Prisons, Penal Institutions or Correctional Institutions on a specified day and should exclude non-criminal prisoners held for administrative purposes, for example, persons held pending investigation into their immigration status or foreign citizens without a legal right to stay.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
    ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data supplied by countries ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
may not exactly reflect the definition;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 provided by UNODC.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;hoi;;;;;;;;;;;;;;;;;;;;;
   ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Dowload full Dataset;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Count;;;;;;;;;;;;;;Rate per 100,000 female adults aged 18 or over;;;;;;;;;;;;
Europe;Northern Europe;Denmark;105;174;176;183;175;155;178;183;164;149;189;145;118;;4.90;8.12;8.19;8.49;8.08;7.12;8.12;8.29;7.39;6.67;8.41;6.42;5.19
Europe;Northern Europe;Estonia*;131;150;141;137;156;190;149;193;181;162;154;;153;;22.37;25.61;24.07;23.40;26.68;32.58;25.63;33.32;31.38;28.18;26.88;;26.93
Europe;Northern Europe;Finland;148;167;235;242;241;218;238;245;228;219;253;237;228;;6.98;7.84;10.98;11.26;11.15;10.03;10.88;11.13;10.30;9.85;11.33;10.57;10.14
Europe;Northern Europe;Iceland;5;7;7;6;8;9;7;8;8;13;5;;;;4.71;6.51;6.42;5.42;7.10;7.85;6.00;6.74;6.65;10.66;4.04;;
Europe;Northern Europe;Ireland;71;68;;;98;111;123;147;138;155;122;120;115;;4.68;4.38;;;5.98;6.68;7.30;8.62;8.01;8.91;6.94;6.76;6.42
Europe;Northern Europe;Latvia;;;297;326;325;380;402;421;416;416;347;343;355;;;;29.81;32.99;33.15;39.09;41.71;44.06;43.83;44.11;37.02;36.86;38.47
Europe;Northern Europe;Lithuania;195;262;308;314;337;355;367;414;417;435;428;377;295;;13.66;18.44;21.78;22.35;24.17;25.67;26.74;30.34;30.71;32.11;31.63;27.90;21.90
Europe;Northern Europe;Norway*;166;175;178;207;183;192;211;221;252;248;200;1,212;1,276;;9.34;9.79;9.88;11.38;9.96;10.33;11.21;11.61;13.10;12.76;10.18;61.07;63.62
Europe;Northern Europe;Sweden;272;320;375;399;385;392;374;394;390;362;330;316;316;;7.61;8.92;10.38;10.99;10.51;10.60;10.01;10.44;10.24;9.43;8.55;8.14;8.10
Europe;Northern Europe;United Kingdom (England and Wales)*;3,505;3,936;4,407;4,344;4,167;4,339;4,183;4,197;4,146;4,086;3,807;3,901;3,881;;16.48;18.40;20.40;19.94;18.97;19.59;18.74;18.65;18.47;17.89;16.57;16.85;
Europe;Northern Europe;United Kingdom (Northern Ireland);;;32;49;45;47;47;46;45;51;64;58;43;;;;4.76;7.20;6.52;6.73;6.67;6.47;6.29;7.09;8.86;7.98;
