;;Assault at the national level, number of police-recorded offences ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Definitions:;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;" ""Serious Assault"" means the intentional or reckless application of serious physical force inflicted upon the body of a person resulting in serious bodily injury. Serious physical force, at minimum, includes being shot, stabbed, cut, hit by an object or poisoned. ""Serious Assault"" should exclude the application of minor physical force (such as hitting, slapping or pushing), resulting in no injury or minor bodily injury. ""Sexual assault"", ""Threat"" and ""Assault leading to death"" should also be excluded.";;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;    ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Data supplied by countries ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;may not exactly reflect the definition;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;; provided by UNODC.;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Data interpretation;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;: When using the figures, any cross-national comparison should be conducted with caution because of the differences that exist between the legal definitions of offences in countries, the different methods of offence counting and recording and differences in the share of criminal offences that are not reported to or detected by law enforcement authorities (i.e. the dark figure).;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Dowload full Dataset;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Count;;;;;;;;;;;;;;Rate per 100,000 population;;;;;;;;;;;;;
Americas;Caribbean;Bahamas;;;;;;;2,601;3,063;3,268;3,132;;;;;;;;;;;733.13;848.88;891.16;841.06;;;;
Americas;Caribbean;Barbados;;1,610;1,731;1,704;1,549;1,594;1,610;1,511;1,312;1,468;1,250;1,465;1,474;;;589.55;631.72;619.55;560.92;574.80;578.17;540.48;467.57;521.34;442.47;516.97;518.62;
Americas;Caribbean;Dominican Republic;;;;;;;;;;5,937;;5,027;;;;;;;;;;;;58.46;;48.31;;
Americas;Caribbean;Grenada;;;1,894;1,903;1,312;1,285;1,175;1,152;1,236;1,313;1,394;1,428;494;;;;1,839.71;1,842.94;1,266.57;1,236.36;1,126.58;1,100.53;1,176.36;1,244.83;1,316.31;1,342.75;462.44;
Americas;Caribbean;Jamaica*;;;;;;;;1,407;;5,684;4,937;;;;;;;;;;;51.33;;205.72;178.02;;;
Americas;Caribbean;Puerto Rico;;;;;;3,115;3,440;2,714;2,894;2,733;2,395;2,475;2,810;;;;;;;83.55;92.51;73.16;78.17;73.95;64.89;67.14;76.29;
Americas;Caribbean;Saint Kitts and Nevis;;;;;;;148;155;137;;;;;;;;;;;;286.17;296.07;258.50;;;;;
Americas;Caribbean;Saint Vincent and the Grenadines;;1,529;1,252;1,054;1,063;1,029;1,220;1,309;1,245;1,112;;;;;;1,408.40;1,151.27;967.79;974.79;942.61;1,116.65;1,197.45;1,138.64;1,017.07;;;;
Americas;Caribbean;Trinidad and Tobago;;643;801;657;680;771;689;616;535;579;542;558;600;;;49.82;61.76;50.42;51.94;58.61;52.13;46.38;40.08;43.16;40.20;41.20;44.11;
Americas;Central America;Belize;;;;142;;;519;;;923;;1,042;;;;;;48.84;;;165.33;;;274.13;;296.27;;
