;;Theft at the national level, number of police-recorded offences;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Definitions:;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;" ""Theft” means unlawfully taking or obtaining of property with the intent to permanently withhold it from a person or organization without consent and without the use of force, threat of force or violence, coercion or deception. “Theft” excludes ""Burglary"", ""Robbery"", and ""Theft of a Motorized Land Vehicle"", which are recorded separately.";;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;    ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Data supplied by countries ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;may not exactly reflect the definition;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;; provided by UNODC.;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Data interpretation;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;: When using the figures, any cross-national comparison should be conducted with caution because of the differences that exist between the legal definitions of offences in countries, the different methods of offence counting and recording and differences in the share of criminal offences that are not reported to or detected by law enforcement authorities (i.e. the dark figure).;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Dowload full Dataset;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Count;;;;;;;;;;;;;;Rate per 100,000 population;;;;;;;;;;;;;
Americas;South America;Bolivia (Plurinational State of);;;3,800;3,829;4,292;4,825;5,363;5,050;4,520;5,200;;;;;;;41.64;41.25;45.46;50.26;54.96;50.92;44.85;50.79;;;;
Americas;South America;Brazil;;;;2,058,942;2,021,060;1,866,732;1,791,139;1,382,710;1,240,590;1,425,070;1,784,745;;;;;;;1,079.69;1,048.35;958.43;910.59;696.18;618.69;704.08;873.76;;;
Americas;South America;Chile;;;155,270;153,713;167,893;175,648;191,103;186,982;208,131;191,095;188,283;192,210;184,070;;;;964.62;944.20;1,019.84;1,055.20;1,135.49;1,098.92;1,209.97;1,098.98;1,071.26;1,082.10;1,025.57;
Americas;South America;Colombia;;55,079;68,739;91,493;84,131;74,151;93,743;91,823;101,122;126,463;137,159;136,880;144,944;;;128.92;158.80;208.72;189.59;165.14;206.41;199.97;217.91;269.75;289.72;286.41;300.53;
Americas;South America;Ecuador*;4,277;4,719;5,956;5,968;;;2,535;5,020;11,714;15,975;19,093;24,300;;;32.18;34.93;43.36;42.73;;;17.26;33.61;77.18;103.60;121.91;152.80;;
Americas;South America;Guyana;;;;;;;;3,906;1,909;1,669;2,898;;5,171;;;;;;;;;518.48;252.55;220.07;380.80;;674.11;
Americas;South America;Paraguay;;;;;;24,977;27,898;31,182;33,749;36,343;38,719;38,704;38,025;;;;;;;413.04;455.27;502.14;536.23;569.71;598.84;590.67;572.74;
Americas;South America;Peru;58,126;57,560;52,435;49,423;45,228;47,310;49,477;55,828;62,383;76,111;83,308;89,599;94,480;;215.78;211.05;189.91;176.83;159.86;165.18;170.60;190.06;209.62;252.37;272.56;289.28;301.12;
Americas;South America;Suriname;14,618;13,597;;;;;;;;;;;;;2,997.70;2,778.80;;;;;;;;;;;;
Americas;South America;Uruguay;96,606;105,690;;101,985;105,629;105,629;94,508;95,269;97,573;96,827;97,465;101,683;104,443;;2,904.89;3,179.51;;3,061.66;3,162.78;3,152.32;2,810.43;2,823.28;2,881.99;2,850.58;2,859.91;2,973.61;3,043.61;
